Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","26858.767","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","27631.928","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","28381.351","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","29083.302","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","28631.138","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","28085.844","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","27388.553","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2004","2004","3043","ILO - ILO Modelled Estimates","1000 persons","26638.177","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2005","2005","3043","ILO - ILO Modelled Estimates","1000 persons","25684.957","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2006","2006","3043","ILO - ILO Modelled Estimates","1000 persons","24750.384","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2007","2007","3043","ILO - ILO Modelled Estimates","1000 persons","24982.369","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2008","2008","3043","ILO - ILO Modelled Estimates","1000 persons","25208.569","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2009","2009","3043","ILO - ILO Modelled Estimates","1000 persons","25368.615","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2010","2010","3043","ILO - ILO Modelled Estimates","1000 persons","26112.203","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2011","2011","3043","ILO - ILO Modelled Estimates","1000 persons","26083.464","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2012","2012","3043","ILO - ILO Modelled Estimates","1000 persons","26025.883","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2013","2013","3043","ILO - ILO Modelled Estimates","1000 persons","25970.124","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2014","2014","3043","ILO - ILO Modelled Estimates","1000 persons","26021.562","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2015","2015","3043","ILO - ILO Modelled Estimates","1000 persons","26011.984","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2016","2016","3043","ILO - ILO Modelled Estimates","1000 persons","25995.471","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2017","2017","3043","ILO - ILO Modelled Estimates","1000 persons","26189.98","X","Figure from international organizations","Adjusted"
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2018","2018","3043","ILO - ILO Modelled Estimates","1000 persons","25953.916","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","050","Bangladesh","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2019","2019","3043","ILO - ILO Modelled Estimates","1000 persons","25738.867","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1991","1991","3043","ILO - ILO Modelled Estimates","1000 persons","149.725","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1992","1992","3043","ILO - ILO Modelled Estimates","1000 persons","148.684","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1993","1993","3043","ILO - ILO Modelled Estimates","1000 persons","147.318","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1994","1994","3043","ILO - ILO Modelled Estimates","1000 persons","146.214","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1995","1995","3043","ILO - ILO Modelled Estimates","1000 persons","145.903","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1996","1996","3043","ILO - ILO Modelled Estimates","1000 persons","147.738","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1997","1997","3043","ILO - ILO Modelled Estimates","1000 persons","151.012","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1998","1998","3043","ILO - ILO Modelled Estimates","1000 persons","155.255","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","1999","1999","3043","ILO - ILO Modelled Estimates","1000 persons","159.698","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2000","2000","3043","ILO - ILO Modelled Estimates","1000 persons","163.455","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2001","2001","3043","ILO - ILO Modelled Estimates","1000 persons","167.174","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2002","2002","3043","ILO - ILO Modelled Estimates","1000 persons","171.512","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture","064","Bhutan","21144","Employment in agriculture, forestry and fishing - ILO modelled estimates","13","Total","2003","2003","3043","ILO - ILO Modelled Estimates","1000 persons","176.373","X","Figure from international organizations",""
